lon,lat,count,
106.982628,27.050322,1,
106.816856,26.638985,1,
106.816856,26.638985,1,
106.713478,26.578342,1,
106.721916,26.518847,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.724983,26.530872,1,
106.693581,26.580299,1,
106.690323,26.574684,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.710655,26.54521,1,
106.713478,26.578342,1,
106.697044,27.006052,1,
106.714119,26.487898,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.67028,26.492022,1,
106.702072,26.585878,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.718811,26.576366,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.717148,26.579823,1,
106.713478,26.578342,1,
106.557526,26.619648,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.695412,26.52898,1,
106.762123,26.630928,1,
106.751907,26.627705,1,
106.753036,26.630733,1,
106.762123,26.630928,1,
106.762123,26.630928,1,
106.816666,26.640715,1,
106.758904,26.56374,1,
106.762123,26.630928,1,
106.776695,26.636515,1,
106.768112,26.631197,1,
106.762123,26.630928,1,
106.751404,26.619068,1,
106.910721,26.715221,1,
106.776695,26.636515,1,
106.766891,26.640644,1,
106.762123,26.630928,1,
106.708427,26.486496,1,
106.708427,26.486496,1,
106.708427,26.486496,1,
106.713478,26.578342,1,
106.684227,26.559587,1,
106.604256,26.580578,1,
106.684227,26.559587,1,
106.713478,26.578342,1,
106.719635,26.560623,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.719635,26.560623,1,
106.713478,26.578342,1,
106.636772,27.146194,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.671478,26.59326,1,
106.687813,26.601088,1,
106.671478,26.59326,1,
106.671478,26.59326,1,
106.671478,26.59326,1,
106.671478,26.59326,1,
106.671478,26.59326,1,
106.671478,26.59326,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.71991,26.572144,1,
106.721588,26.569923,1,
106.713478,26.578342,1,
106.681549,26.508089,1,
106.681549,26.508089,1,
106.72052,26.508387,1,
106.681549,26.508089,1,
106.689323,26.509867,1,
106.62429,26.670687,1,
106.611702,26.624043,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.675568,26.427696,1,
106.717667,26.575972,1,
106.619637,26.705164,1,
106.665749,26.558558,1,
106.619637,26.705164,1,
107.138733,27.308239,1,
106.673409,26.41781,1,
106.696106,26.510983,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.695183,26.518324,1,
106.791191,26.535374,1,
106.713478,26.578342,1,
106.793747,26.536119,1,
106.78347,26.476376,1,
106.713478,26.578342,1,
106.696518,26.610928,1,
106.701881,26.609137,1,
106.701881,26.609137,1,
106.713478,26.578342,1,
106.873672,26.732695,1,
106.873672,26.732695,1,
106.873672,26.732695,1,
106.713478,26.578342,1,
106.896339,27.172375,1,
106.896339,27.172375,1,
106.896339,27.172375,1,
106.713478,26.578342,1,
107.056549,26.916967,1,
106.896339,27.172375,1,
107.056549,26.916967,1,
106.896339,27.172375,1,
106.873672,26.732695,1,
106.896339,27.172375,1,
106.896339,27.172375,1,
106.873672,26.732695,1,
106.896339,27.172375,1,
106.896339,27.172375,1,
106.873672,26.732695,1,
106.896339,27.172375,1,
106.896339,27.172375,1,
106.896339,27.172375,1,
106.896339,27.172375,1,
106.896339,27.172375,1,
106.670792,26.410463,1,
106.698242,26.526424,1,
106.695305,26.505184,1,
106.697136,26.47839,1,
106.583862,26.522614,1,
106.708939,26.513901,1,
106.703903,26.527901,1,
106.670792,26.410463,1,
106.708427,26.486496,1,
106.681549,26.508089,1,
106.670792,26.410463,1,
106.873672,26.732695,1,
106.873672,26.732695,1,
106.873672,26.732695,1,
106.896339,27.172375,1,
106.873672,26.732695,1,
106.896339,27.172375,1,
106.896339,27.172375,1,
106.702049,26.507578,1,
106.873672,26.732695,1,
106.873672,26.732695,1,
106.896339,27.172375,1,
106.896339,27.172375,1,
106.896339,27.172375,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.873672,26.732695,1,
106.896339,27.172375,1,
106.896339,27.172375,1,
106.873672,26.732695,1,
106.873672,26.732695,1,
106.896339,27.172375,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.873672,26.732695,1,
106.873672,26.732695,1,
106.713478,26.578342,1,
106.896339,27.172375,1,
106.896339,27.172375,1,
106.896339,27.172375,1,
106.713478,26.578342,1,
106.622253,26.387207,1,
106.713478,26.578342,1,
106.694664,26.475491,1,
106.585266,26.609922,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.684029,26.987564,1,
106.470749,26.553787,1,
106.705154,26.534538,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.818649,27.066763,1,
106.688438,26.556845,1,
106.818649,27.066763,1,
106.688499,26.555328,1,
106.688499,26.555328,1,
106.718697,26.565548,1,
106.718697,26.565548,1,
106.713478,26.578342,1,
106.710648,26.566095,1,
106.48687,26.454649,1,
106.713478,26.578342,1,
106.614326,26.653553,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.720016,26.602135,1,
106.720016,26.602135,1,
106.720016,26.602135,1,
106.720016,26.602135,1,
106.774849,26.667343,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.740295,26.618521,1,
106.713478,26.578342,1,
106.796448,26.637022,1,
106.766891,26.640644,1,
106.777206,26.641754,1,
106.713478,26.578342,1,
106.716789,26.546028,1,
106.619247,26.642923,1,
106.676414,26.501669,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.71302,26.563467,1,
106.71302,26.563467,1,
106.71302,26.563467,1,
106.688843,26.513432,1,
106.689323,26.509867,1,
106.713478,26.578342,1,
106.689323,26.509867,1,
106.689323,26.509867,1,
106.689323,26.509867,1,
106.713478,26.578342,1,
106.642563,26.616751,1,
106.611488,26.623804,1,
106.730438,26.56431,1,
106.772758,26.650249,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.705002,26.637552,1,
106.713478,26.578342,1,
106.718437,26.858862,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.699608,26.582565,1,
106.701202,26.583794,1,
106.711052,26.600554,1,
106.713478,26.578342,1,
106.711052,26.600554,1,
106.635139,26.676279,1,
106.657066,26.686386,1,
106.624504,26.319609,1,
106.713478,26.578342,1,
106.651505,26.669077,1,
106.756813,26.577106,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.409103,26.592331,1,
106.409103,26.592331,1,
106.644638,26.622646,1,
106.644638,26.622646,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.617424,26.587008,1,
106.371864,26.457756,1,
106.763489,27.23316,1,
106.763489,27.23316,1,
106.763489,27.23316,1,
106.713478,26.578342,1,
106.728432,26.370829,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.619179,26.328941,1,
106.713478,26.578342,1,
106.621407,26.59536,1,
106.621407,26.59536,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.714622,26.598888,1,
106.735626,26.585596,1,
106.689217,26.530645,1,
106.713478,26.578342,1,
106.688889,26.558643,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.70356,26.592077,1,
106.711319,26.606071,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.659134,26.426508,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.702675,26.509602,1,
106.713478,26.578342,1,
106.611809,26.676125,1,
106.610725,26.681856,1,
106.713478,26.578342,1,
106.73774,26.560503,1,
106.73774,26.560503,1,
106.734764,26.560204,1,
106.713478,26.578342,1,
106.715981,26.590023,1,
106.715981,26.590023,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.750259,26.597118,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.701248,26.55583,1,
106.701248,26.55583,1,
106.713478,26.578342,1,
106.703697,26.552216,1,
106.704376,26.552813,1,
106.761177,26.553411,1,
106.714943,26.582626,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.714836,26.582714,1,
106.624535,26.676973,1,
106.614334,26.68811,1,
106.614334,26.68811,1,
106.778221,26.531429,1,
106.711815,26.557262,1,
106.711815,26.557262,1,
106.696098,26.612944,1,
106.713478,26.578342,1,
106.746124,26.745358,1,
106.713394,26.58301,1,
106.71199,26.588692,1,
106.721497,26.585793,1,
106.71846,26.607042,1,
106.723953,26.60166,1,
106.713394,26.58301,1,
106.724838,26.579784,1,
106.707787,26.579903,1,
106.663177,26.575644,1,
106.72068,26.60264,1,
106.697884,26.574417,1,
106.724365,26.606714,1,
106.703316,26.586521,1,
106.72142,26.60479,1,
106.713394,26.58301,1,
106.700615,26.574129,1,
106.715935,26.580782,1,
106.707085,26.601982,1,
106.690979,26.575729,1,
106.736443,26.591801,1,
106.725616,26.588398,1,
106.714729,26.584965,1,
106.711052,26.600554,1,
106.713394,26.58301,1,
106.726639,26.582708,1,
106.707962,26.589464,1,
106.713478,26.578342,1,
107.134102,27.289707,1,
107.134102,27.289707,1,
106.711037,26.522951,1,
106.711037,26.522951,1,
106.710983,26.522943,1,
106.710983,26.522943,1,
106.710983,26.522943,1,
106.458313,26.979321,1,
106.645348,26.612413,1,
106.645348,26.612413,1,
106.932861,27.052273,1,
106.634674,26.676121,1,
106.713478,26.578342,1,
106.657471,26.562128,1,
106.724602,26.603279,1,
106.63549,26.677399,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.708824,26.556185,1,
106.736656,27.096992,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.680328,26.502781,1,
106.713478,26.578342,1,
106.676643,26.496195,1,
106.676643,26.496195,1,
106.678314,26.498444,1,
106.678581,26.507217,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.60923,26.596581,1,
106.713478,26.578342,1,
106.714218,26.579548,1,
106.712433,26.580194,1,
106.61657,26.680517,1,
106.713478,26.578342,1,
106.691994,26.571043,1,
106.730492,26.61627,1,
106.713478,26.578342,1,
106.739494,26.571774,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.727791,27.166933,1,
106.713478,26.578342,1,
106.721748,26.577696,1,
106.713478,26.578342,1,
106.646156,26.623718,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.533379,26.64105,1,
106.570663,26.698126,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.711456,26.53347,1,
106.713432,26.529352,1,
106.710983,26.522888,1,
106.711082,26.527082,1,
106.711243,26.569193,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.684654,26.579327,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.713478,26.578342,1,
106.708115,26.582195,1,
106.713478,26.578342,1,
106.705521,26.560305,1,
106.707977,26.573576,1,
106.709,26.565374,1,
106.711555,26.569,1,
106.709206,26.565628,1,
